from_city,to_city,start_lat,start_lng,end_lat,end_lng,mode,cost,time,distance,route_id,intermediate_stops,carbon_emissions,line_color,line_thickness,normalized_cost,normalized_time,normalized_distance
New York,El Paso,40.6943,-73.9249,31.8476,-106.43,road,133,33604,570.42,170,2,142.605,gray,1.33,0.266,0.7779784229291106,0.3061030646797138
New York,El Paso,40.6943,-73.9249,31.8476,-106.43,rail,83,25617,1171.91,171,1,58.59550000000001,blue,0.8300000000000001,0.166,0.5930684817335741,0.628879146118305
New York,Omaha,40.6943,-73.9249,41.2627,-96.0529,flight,188,10904,1229.07,172,0,147.48839999999998,green,1.88,0.376,0.2524424688614159,0.6595527746325442
New York,Omaha,40.6943,-73.9249,41.2627,-96.0529,road,107,20496,731.35,173,3,182.8375,gray,1.07,0.214,0.47451034865953606,0.39246252998406217
New York,Omaha,40.6943,-73.9249,41.2627,-96.0529,rail,78,28026,568.55,174,3,28.4275,blue,0.78,0.156,0.6488401166828727,0.3050995712346189
New York,McAllen,40.6943,-73.9249,26.2252,-98.2467,flight,456,29800,1705.66,175,0,204.6792,green,4.5600000000000005,0.912,0.6899106357364448,0.9153040799789642
New York,McAllen,40.6943,-73.9249,26.2252,-98.2467,road,160,33267,188.28,176,2,47.07,gray,1.6,0.32,0.7701764133907487,0.10103622772325047
New York,McAllen,40.6943,-73.9249,26.2252,-98.2467,rail,41,12698,71.46,177,1,3.573,blue,0.41000000000000003,0.082,0.29397601518729455,0.03834740191790672
New York,Birmingham,40.6943,-73.9249,33.5279,-86.7971,flight,290,13029,755.59,178,0,90.6708,green,2.9,0.58,0.3016391165439644,0.4054703808445444
New York,Birmingham,40.6943,-73.9249,33.5279,-86.7971,road,197,31860,605.22,179,2,151.305,gray,1.9700000000000002,0.394,0.7376024447839977,0.3247777020536735
New York,Birmingham,40.6943,-73.9249,33.5279,-86.7971,rail,99,16065,162.8,180,1,8.14,blue,0.99,0.198,0.3719266564800667,0.08736295874944325
New York,Albuquerque,40.6943,-73.9249,35.1054,-106.6465,flight,256,15721,1058.82,181,0,127.05839999999999,green,2.56,0.512,0.36396258739639764,0.5681919409280436
New York,Albuquerque,40.6943,-73.9249,35.1054,-106.6465,road,150,27567,198.22,182,2,49.555,gray,1.5,0.3,0.6382136407834421,0.10637030518006536
New York,Albuquerque,40.6943,-73.9249,35.1054,-106.6465,rail,34,23023,947.59,183,1,47.37950000000001,blue,0.34,0.068,0.533013844515442,0.5085028629077698
New York,Tulsa,40.6943,-73.9249,36.1283,-95.9042,flight,173,14320,419.43,184,0,50.3316,green,1.73,0.346,0.33152752697133864,0.22507767683218047
New York,Tulsa,40.6943,-73.9249,36.1283,-95.9042,road,89,19284,652.44,185,2,163.11,gray,0.8899999999999999,0.178,0.44645089595777193,0.35011725311109804
New York,Tulsa,40.6943,-73.9249,36.1283,-95.9042,rail,51,19725,262.84,186,1,13.142,blue,0.51,0.102,0.4566606473121267,0.14104717492446966
New York,Fresno,40.6943,-73.9249,36.783,-119.7939,flight,157,29954,1593.82,187,0,191.2584,green,1.57,0.314,0.6934759457332037,0.8552876591771353
New York,Fresno,40.6943,-73.9249,36.783,-119.7939,road,131,21459,175.23,188,2,43.8075,gray,1.31,0.262,0.4968051118210863,0.0940332387080156
New York,Fresno,40.6943,-73.9249,36.783,-119.7939,rail,78,12675,926.46,189,2,46.32300000000001,blue,0.78,0.156,0.29344353382414223,0.4971639236057076
New York,Charleston,40.6943,-73.9249,32.8168,-79.9687,flight,173,11939,1394.98,190,0,167.39759999999998,green,1.73,0.346,0.276404130203269,0.7485846449404076
New York,Charleston,40.6943,-73.9249,32.8168,-79.9687,road,157,16745,842.58,191,2,210.645,gray,1.57,0.314,0.3876695837384822,0.45215160800433596
New York,Charleston,40.6943,-73.9249,32.8168,-79.9687,rail,65,17434,99.42,192,2,4.971,blue,0.65,0.13,0.4036208732694356,0.05335150711836393
New York,Rochester,40.6943,-73.9249,43.168,-77.6162,flight,122,15684,1451.52,193,0,174.1824,green,1.22,0.244,0.3631059869426309,0.7789255643979844
New York,Rochester,40.6943,-73.9249,43.168,-77.6162,road,198,19825,534.38,194,2,133.595,gray,1.98,0.396,0.4589757836736584,0.28676300919242925
New York,Rochester,40.6943,-73.9249,43.168,-77.6162,rail,87,14574,96.31,195,3,4.8155,blue,0.8699999999999999,0.174,0.33740797332962913,0.05168259555994398
New York,Dayton,40.6943,-73.9249,39.7805,-84.2003,flight,478,22542,1569.58,196,0,188.34959999999998,green,4.779999999999999,0.956,0.5218780386164745,0.8422798083166532
New York,Dayton,40.6943,-73.9249,39.7805,-84.2003,road,196,42633,609.56,197,1,152.39,gray,1.96,0.392,0.9870120850118071,0.3271066654503109
New York,Dayton,40.6943,-73.9249,39.7805,-84.2003,rail,99,25667,1240.88,198,1,62.04400000000001,blue,0.99,0.198,0.5942260499143399,0.6658903455344543
New York,Cape Coral,40.6943,-73.9249,26.6443,-81.9957,flight,451,28699,1639.18,199,0,196.7016,green,4.51,0.902,0.664420984395981,0.8796290830645724
New York,Cape Coral,40.6943,-73.9249,26.6443,-81.9957,road,152,24255,695.94,200,1,173.985,gray,1.52,0.304,0.5615363244895124,0.37346054982854754
New York,Cape Coral,40.6943,-73.9249,26.6443,-81.9957,rail,69,20325,1018.43,201,1,50.9215,blue,0.6900000000000001,0.138,0.4705514654813168,0.5465175557690141
New York,Mission Viejo,40.6943,-73.9249,33.6096,-117.6551,flight,205,12069,1477.62,202,0,177.31439999999998,green,2.05,0.41,0.27941380747326017,0.7929315424284541
New York,Mission Viejo,40.6943,-73.9249,33.6096,-117.6551,road,79,35458,513.87,203,1,128.4675,gray,0.79,0.158,0.8209010510719081,0.2757567789470295
New York,Mission Viejo,40.6943,-73.9249,33.6096,-117.6551,rail,38,23220,643.74,204,3,32.187000000000005,blue,0.38,0.076,0.5375746631476594,0.3454485937676081
New York,Colorado Springs,40.6943,-73.9249,38.8674,-104.7605,flight,152,15516,914.66,205,0,109.75919999999999,green,1.52,0.304,0.3592165578552577,0.49083171897890515
New York,Colorado Springs,40.6943,-73.9249,38.8674,-104.7605,road,98,31459,741.92,206,3,185.48,gray,0.98,0.196,0.7283187479742557,0.398134682772647
New York,Colorado Springs,40.6943,-73.9249,38.8674,-104.7605,rail,92,24254,96.31,207,2,4.8155,blue,0.9199999999999999,0.184,0.5615131731258971,0.05168259555994398
New York,Baton Rouge,40.6943,-73.9249,30.442,-91.1311,flight,284,7664,1356.45,208,0,162.774,green,2.84,0.568,0.17743205074778903,0.7279083869513655
New York,Baton Rouge,40.6943,-73.9249,30.442,-91.1311,road,172,17814,923.98,209,4,230.995,gray,1.7199999999999998,0.344,0.412418391443256,0.49583308737905757
New York,Baton Rouge,40.6943,-73.9249,30.442,-91.1311,rail,57,27739,110.6,210,3,5.53,blue,0.5700000000000001,0.114,0.6421956753252767,0.05935100268850382
New York,Allentown,40.6943,-73.9249,40.5961,-75.4756,flight,190,35140,1751.02,211,0,210.1224,green,1.9,0.38,0.8135389174422374,0.9396455038664012
New York,Allentown,40.6943,-73.9249,40.5961,-75.4756,road,129,17387,267.81,212,5,66.9525,gray,1.29,0.258,0.4025327591795157,0.14371421365287712
New York,Allentown,40.6943,-73.9249,40.5961,-75.4756,rail,44,13832,939.51,213,5,46.975500000000004,blue,0.43999999999999995,0.088,0.32022966152706395,0.5041669126209424
New York,Ogden,40.6943,-73.9249,41.2279,-111.9682,flight,221,9527,303.23,214,0,36.3876,green,2.21,0.442,0.2205630411631245,0.16272156008349925
New York,Ogden,40.6943,-73.9249,41.2279,-111.9682,road,112,28612,587.82,215,1,146.955,gray,1.12,0.224,0.6624068157614483,0.3154403833666937
New York,Ogden,40.6943,-73.9249,41.2279,-111.9682,rail,58,21268,279.0,216,5,13.950000000000001,blue,0.5800000000000001,0.116,0.49238320137056074,0.1497190754981245
New York,Provo,40.6943,-73.9249,40.2457,-111.6457,flight,187,13547,423.15,217,0,50.778,green,1.87,0.374,0.3136315228966986,0.22707393117215546
New York,Provo,40.6943,-73.9249,40.2457,-111.6457,road,135,30913,47.85,218,3,11.9625,gray,1.35,0.27,0.7156781034402926,0.02567762638919447
New York,Provo,40.6943,-73.9249,40.2457,-111.6457,rail,91,19378,161.56,219,1,8.078000000000001,blue,0.9099999999999999,0.182,0.4486271241376117,0.08669754063611826
New York,Knoxville,40.6943,-73.9249,35.9692,-83.9496,flight,240,12781,1426.05,220,0,171.12599999999998,green,2.4,0.48,0.29589757836736585,0.7652576616992847
New York,Knoxville,40.6943,-73.9249,35.9692,-83.9496,road,75,42956,318.76,221,2,79.69,gray,0.75,0.15,0.9944899754595545,0.17105538532538409
New York,Knoxville,40.6943,-73.9249,35.9692,-83.9496,rail,35,22450,418.8,222,4,20.94,blue,0.35000000000000003,0.07,0.5197481131638654,0.22473960150041053
New York,Grand Rapids,40.6943,-73.9249,42.9619,-85.6562,flight,238,16865,870.54,223,0,104.4648,green,2.38,0.476,0.39044774737232024,0.46715571320479315
New York,Grand Rapids,40.6943,-73.9249,42.9619,-85.6562,road,117,33182,546.81,224,4,136.7025,gray,1.1700000000000002,0.234,0.7682085474834468,0.2934332891510016
New York,Grand Rapids,40.6943,-73.9249,42.9619,-85.6562,rail,74,22370,782.93,225,1,39.1465,blue,0.74,0.148,0.51789600407464,0.42014177698833904
New York,Columbia,40.6943,-73.9249,34.0378,-80.9036,flight,172,16818,1401.19,226,0,168.1428,green,1.7199999999999998,0.344,0.3893596332824003,0.75191710178214
New York,Columbia,40.6943,-73.9249,34.0378,-80.9036,road,76,35988,513.87,227,4,128.4675,gray,0.76,0.152,0.8331712737880261,0.2757567789470295
New York,Columbia,40.6943,-73.9249,34.0378,-80.9036,rail,73,23960,991.09,228,3,49.554500000000004,blue,0.73,0.146,0.554706672222994,0.5318461596252193
New York,Albany,40.6943,-73.9249,42.6664,-73.7987,flight,223,9577,902.23,229,0,108.2676,green,2.23,0.446,0.22172060934389035,0.4841614390203328
New York,Albany,40.6943,-73.9249,42.6664,-73.7987,road,186,18560,300.12,230,5,75.03,gray,1.8599999999999999,0.372,0.42968930870028244,0.16105264852507928
New York,Albany,40.6943,-73.9249,42.6664,-73.7987,rail,85,26769,446.14,231,2,22.307000000000002,blue,0.8500000000000001,0.17,0.6197388526184192,0.23941099764420523
New York,Bakersfield,40.6943,-73.9249,35.3529,-119.0359,flight,231,15590,1046.39,232,0,125.5668,green,2.31,0.462,0.36092975876279115,0.5615216609694713
New York,Bakersfield,40.6943,-73.9249,35.3529,-119.0359,road,93,18096,122.41,233,2,30.6025,gray,0.9299999999999999,0.186,0.41894707598277536,0.06568857359041369
New York,Bakersfield,40.6943,-73.9249,35.3529,-119.0359,rail,72,23837,330.57,234,4,16.5285,blue,0.72,0.144,0.55185905449831,0.17739295622729395
New York,New Haven,40.6943,-73.9249,41.3113,-72.9246,flight,275,11749,669.22,235,0,80.3064,green,2.75,0.55,0.27200537111635875,0.35912186274141533
New York,New Haven,40.6943,-73.9249,41.3113,-72.9246,road,132,23315,313.79,236,3,78.4475,gray,1.32,0.264,0.5397740426911145,0.16838834659697666
New York,New Haven,40.6943,-73.9249,41.3113,-72.9246,rail,41,26538,956.91,237,1,47.8455,blue,0.41000000000000003,0.082,0.614390887623281,0.5135042313079222
New York,Des Moines,40.6943,-73.9249,41.5725,-93.6105,flight,399,29919,1852.31,238,0,222.2772,green,3.99,0.798,0.6926656480066676,0.9940005044298601
New York,Des Moines,40.6943,-73.9249,41.5725,-93.6105,road,193,33858,187.65,239,4,46.9125,gray,1.9300000000000002,0.386,0.783858869287401,0.1006981523914805
New York,Des Moines,40.6943,-73.9249,41.5725,-93.6105,rail,41,14806,588.44,240,1,29.422000000000004,blue,0.41000000000000003,0.082,0.34277908968838267,0.3157730924233562
New York,Akron,40.6943,-73.9249,41.0798,-81.5219,flight,227,10253,1300.53,241,0,156.06359999999998,green,2.27,0.454,0.2373709311478446,0.697900176550451
New York,Akron,40.6943,-73.9249,41.0798,-81.5219,road,89,32366,631.93,242,1,157.9825,gray,0.8899999999999999,0.178,0.7493170347733481,0.3391110228656982
New York,Akron,40.6943,-73.9249,41.0798,-81.5219,rail,76,12559,943.86,243,3,47.193000000000005,blue,0.76,0.152,0.29075797564476547,0.5065012422926873
New York,Palm Bay,40.6943,-73.9249,27.9631,-80.6593,flight,236,10060,215.62,244,0,25.874399999999998,green,2.36,0.472,0.23290271797008844,0.11570762386704517
New York,Palm Bay,40.6943,-73.9249,27.9631,-80.6593,road,106,26936,323.11,245,3,80.7775,gray,1.06,0.212,0.6236051303421771,0.17338971499712905
New York,Palm Bay,40.6943,-73.9249,27.9631,-80.6593,rail,98,25328,142.92,246,4,7.146,blue,0.98,0.196,0.5863777376487476,0.07669480383581344
New York,Concord,40.6943,-73.9249,37.9722,-122.0016,flight,221,15421,957.53,247,0,114.9036,green,2.21,0.442,0.3570171783118026,0.5138369403645847
New York,Concord,40.6943,-73.9249,37.9722,-122.0016,road,87,17134,357.29,248,1,89.3225,gray,0.8699999999999999,0.174,0.3966754641848405,0.19173164331442616
New York,Concord,40.6943,-73.9249,37.9722,-122.0016,rail,79,25815,270.3,249,5,13.515,blue,0.79,0.158,0.5976524517294068,0.1450504161546346
New York,Wichita,40.6943,-73.9249,37.6895,-97.3443,flight,148,16367,257.25,250,0,30.869999999999997,green,1.48,0.296,0.3789183682918924,0.13804742713939971
New York,Wichita,40.6943,-73.9249,37.6895,-97.3443,road,110,29874,72.7,251,5,18.175,gray,1.1,0.22,0.6916238366439783,0.03901282003123172
New York,Wichita,40.6943,-73.9249,37.6895,-97.3443,rail,75,12503,733.22,252,5,36.661,blue,0.75,0.15,0.28946149928230774,0.39346602342915715
New York,Mesa,40.6943,-73.9249,33.4015,-111.7178,flight,201,17160,1202.35,253,0,144.28199999999998,green,2.0100000000000002,0.402,0.39727739963883874,0.6452140875454121
New York,Mesa,40.6943,-73.9249,33.4015,-111.7178,road,149,38019,70.21,254,5,17.5525,gray,1.49,0.298,0.8801916932907349,0.037676617529474266
New York,Mesa,40.6943,-73.9249,33.4015,-111.7178,rail,35,17605,56.54,255,2,2.827,blue,0.35000000000000003,0.07,0.40757975644765476,0.03034091945757691
New York,Harrisburg,40.6943,-73.9249,40.2752,-76.8843,flight,138,15432,708.36,256,0,85.00319999999999,green,1.3800000000000001,0.276,0.357271843311571,0.38012546351201243
New York,Harrisburg,40.6943,-73.9249,40.2752,-76.8843,road,100,30503,205.67,257,5,51.4175,gray,1.0,0.2,0.7061860443580127,0.1103681801351228
New York,Harrisburg,40.6943,-73.9249,40.2752,-76.8843,rail,53,11419,728.25,258,1,36.4125,blue,0.53,0.106,0.2643654211233042,0.39079898470074964
New York,Staten Island,40.6943,-73.9249,40.5834,-74.1496,flight,295,16351,245.44,259,0,29.4528,green,2.9499999999999997,0.59,0.3785479464740473,0.13170985623748988
New York,Staten Island,40.6943,-73.9249,40.5834,-74.1496,road,186,31435,682.27,260,1,170.5675,gray,1.8599999999999999,0.372,0.727763115247488,0.36612485175665016
New York,Staten Island,40.6943,-73.9249,40.5834,-74.1496,rail,36,23285,1092.37,261,5,54.6185,blue,0.36,0.072,0.539079501782655,0.5861957939135707
New York,Toledo,40.6943,-73.9249,41.6638,-83.5827,flight,263,16583,1042.04,262,0,125.0448,green,2.63,0.526,0.38391906283280086,0.5591873312977262
New York,Toledo,40.6943,-73.9249,41.6638,-83.5827,road,82,20240,497.72,263,2,124.43,gray,0.8200000000000001,0.164,0.4685835995740149,0.2670902446484822
New York,Toledo,40.6943,-73.9249,41.6638,-83.5827,rail,74,14068,618.89,264,1,30.9445,blue,0.74,0.148,0.32569338334027875,0.33211340012557083
New York,Worcester,40.6943,-73.9249,42.2705,-71.8079,flight,199,25498,1662.79,265,0,199.5348,green,1.9900000000000002,0.398,0.5903134694633514,0.8922988585932846
New York,Worcester,40.6943,-73.9249,42.2705,-71.8079,road,129,35460,853.76,266,5,213.44,gray,1.29,0.258,0.8209473537991387,0.45815110357447586
New York,Worcester,40.6943,-73.9249,42.2705,-71.8079,rail,92,20866,1134.62,267,4,56.730999999999995,blue,0.9199999999999999,0.184,0.4830763531972033,0.6088683062425878
New York,Long Beach,40.6943,-73.9249,33.7977,-118.167,flight,224,16954,1344.65,268,0,161.358,green,2.24,0.448,0.3925082187340834,0.7215761823245631
New York,Long Beach,40.6943,-73.9249,33.7977,-118.167,road,174,22605,254.14,269,5,63.535,gray,1.7399999999999998,0.348,0.5233365745242394,0.13637851558097977
New York,Long Beach,40.6943,-73.9249,33.7977,-118.167,rail,71,23660,485.91,270,3,24.295500000000004,blue,0.71,0.142,0.5477612631383989,0.2607526737465723
New York,Port St. Lucie,40.6943,-73.9249,27.2796,-80.3884,flight,182,30661,1536.65,271,0,184.398,green,1.8199999999999998,0.364,0.7098439598092328,0.8246086643877886
New York,Port St. Lucie,40.6943,-73.9249,27.2796,-80.3884,road,183,20635,356.67,272,1,89.1675,gray,1.83,0.366,0.4777283882020651,0.19139893425776366
New York,Port St. Lucie,40.6943,-73.9249,27.2796,-80.3884,rail,79,20965,308.82,273,2,15.441,blue,0.79,0.158,0.4853683381951197,0.16572130786856917
New York,Little Rock,40.6943,-73.9249,34.7256,-92.3577,flight,294,16865,1232.18,274,0,147.8616,green,2.94,0.588,0.39044774737232024,0.6612216861909643
New York,Little Rock,40.6943,-73.9249,34.7256,-92.3577,road,72,22700,662.38,275,3,165.595,gray,0.72,0.144,0.5255359540676946,0.3554513305679129
New York,Little Rock,40.6943,-73.9249,34.7256,-92.3577,rail,84,23442,145.4,276,4,7.2700000000000005,blue,0.8400000000000001,0.168,0.5427142658702597,0.07802564006246344
New York,Reno,40.6943,-73.9249,39.5497,-119.8483,flight,262,32833,1798.25,277,0,215.79,green,2.62,0.524,0.7601287215817012,0.9649904211989332
New York,Reno,40.6943,-73.9249,39.5497,-119.8483,road,87,36931,737.57,278,4,184.3925,gray,0.8699999999999999,0.174,0.8550030096772699,0.3958003531009021
New York,Reno,40.6943,-73.9249,39.5497,-119.8483,rail,35,15040,470.38,279,3,23.519000000000002,blue,0.35000000000000003,0.07,0.3481965087743668,0.25241884850468743
New York,Spokane,40.6943,-73.9249,47.6671,-117.433,flight,442,21502,1637.93,280,0,196.5516,green,4.42,0.884,0.4978006204565449,0.87895829867614
New York,Spokane,40.6943,-73.9249,47.6671,-117.433,road,150,27085,800.33,281,1,200.0825,gray,1.5,0.3,0.6270546835208594,0.4294790956753189
New York,Spokane,40.6943,-73.9249,47.6671,-117.433,rail,37,20160,893.53,282,4,44.676500000000004,blue,0.37,0.074,0.46673149048478957,0.4794927796768429
New York,Madison,40.6943,-73.9249,43.0822,-89.393,flight,271,8732,431.85,283,0,51.822,green,2.71,0.542,0.20215770708894754,0.23174259051564539
New York,Madison,40.6943,-73.9249,43.0822,-89.393,road,116,19971,218.72,284,5,54.68,gray,1.1600000000000001,0.232,0.46235588276149464,0.11737116915035765
New York,Madison,40.6943,-73.9249,43.0822,-89.393,rail,32,14291,152.86,285,5,7.643000000000001,blue,0.32,0.064,0.33085613742649445,0.08202888129262835
New York,Boise,40.6943,-73.9249,43.6005,-116.2308,flight,233,7351,564.2,286,0,67.70400000000001,green,2.33,0.466,0.17018567393619485,0.302765241562874
New York,Boise,40.6943,-73.9249,43.6005,-116.2308,road,120,36556,116.2,287,1,29.05,gray,1.2,0.24,0.8463212483215261,0.06235611674868124
New York,Boise,40.6943,-73.9249,43.6005,-116.2308,rail,99,21596,695.31,288,2,34.765499999999996,blue,0.99,0.198,0.4999768486363847,0.37312247449677755
New York,Bonita Springs,40.6943,-73.9249,26.3558,-81.7859,flight,245,33270,1627.37,289,0,195.28439999999998,green,2.45,0.49,0.7702458674815946,0.8732915121626624
New York,Bonita Springs,40.6943,-73.9249,26.3558,-81.7859,road,50,34097,630.07,290,5,157.5175,gray,0.5,0.1,0.7893920451914618,0.33811289569571074
New York,Bonita Springs,40.6943,-73.9249,26.3558,-81.7859,rail,64,26733,196.35,291,4,9.8175,blue,0.64,0.128,0.6189054035282678,0.1053668117349704
New York,Denton,40.6943,-73.9249,33.2175,-97.1418,flight,148,14497,1495.02,292,0,179.4024,green,1.48,0.296,0.3356253183312497,0.8022688611154339
New York,Denton,40.6943,-73.9249,33.2175,-97.1418,road,184,21105,191.38,293,4,47.845,gray,1.8399999999999999,0.368,0.48860952910126404,0.10269977300656295
New York,Denton,40.6943,-73.9249,33.2175,-97.1418,rail,77,12220,303.23,294,3,15.161500000000002,blue,0.77,0.154,0.28290966337917306,0.16272156008349925
New York,Oakland,40.6943,-73.9249,37.7904,-122.2166,flight,265,7398,976.8,295,0,117.216,green,2.6500000000000004,0.53,0.17127378802611473,0.5241777524966594
New York,Oakland,40.6943,-73.9249,37.7904,-122.2166,road,54,36708,72.7,296,2,18.175,gray,0.54,0.108,0.8498402555910544,0.03901282003123172
New York,Oakland,40.6943,-73.9249,37.7904,-122.2166,rail,85,19145,489.64,297,5,24.482,blue,0.8500000000000001,0.17,0.44323285641524285,0.26275429436165476
Los Angeles,Chicago,34.1141,-118.4068,41.8375,-87.6866,flight,255,13926,1089.88,298,0,130.78560000000002,green,2.55,0.51,0.32240588970690376,0.5848595914118134
Los Angeles,Chicago,34.1141,-118.4068,41.8375,-87.6866,road,95,24759,239.23,299,2,59.8075,gray,0.95,0.19,0.5732046117516322,0.12837739939575743
Los Angeles,Chicago,34.1141,-118.4068,41.8375,-87.6866,rail,68,25250,1083.05,300,2,54.1525,blue,0.68,0.136,0.5845719312867528,0.5811944255134184
